id_ig,aqi
4170,1.87
4171,1.87
4172,1.86
4173,1.91
4174,1.87
4175,1.87
4176,1.0
4177,1.0
4178,1.0
4179,1.0
4180,1.89
4181,1.0
4182,1.87
4183,1.87
4184,1.87
4185,1.87
4186,1.87
4187,1.88
4188,1.89
4189,1.89
4190,1.89
4191,1.89
4192,1.89
4193,1.89
4194,1.0
4195,1.89
4196,1.89
4197,1.89
4198,1.89
4199,1.88
4200,1.89
4201,1.89
4202,1.89
4203,1.89
4204,1.89
4205,1.89
4206,1.89
4207,1.89
4208,1.89
4209,1.89
4210,1.89
4211,1.89
4212,1.89
4213,1.0
4214,1.0
4215,1.0
4216,1.89
4217,1.89
4218,1.89
4219,1.89
4220,1.89
4221,1.0
4222,1.0
4223,1.0
4224,1.0
4225,1.0
4226,1.89
4227,1.89
4228,1.89
4229,1.89
4230,1.0
4231,1.0
4232,1.0
4233,1.0
4234,1.0
4235,1.0
4236,1.0
4237,1.91
4238,1.87
4239,1.87
4240,1.87
4241,1.87
4242,1.89
4243,1.87
4244,1.87
4245,1.89
4246,1.89
4247,1.89
4248,1.89
4249,1.89
4250,1.89
4251,1.89
4252,1.89
4253,1.89
4254,1.89
4255,1.89
4256,1.89
4257,1.89
4258,1.89
4259,1.0
4260,1.89
4261,1.89
4262,1.89
4263,1.89
4264,1.89
4265,1.89
4266,1.89
4267,1.89
4268,1.89
4269,1.89
4270,1.89
4271,1.89
4272,1.0
4273,1.89
4274,1.89
4275,1.89
4276,1.89
4277,1.89
4278,1.89
4279,1.89
4280,1.89
4281,1.89
4282,1.89
4283,1.89
4284,1.89
4285,1.0
4286,1.0
4287,1.88
4288,1.0
4289,1.88
4290,1.86
4291,1.86
4292,1.84
4293,1.88
4294,1.88
4295,1.88
4296,1.9
4297,1.9
4298,1.88
4299,1.0
4300,1.0
4301,1.88
4302,1.88
4303,1.87
4304,1.87
4305,1.87
4306,1.87
4307,1.87
4308,1.0
4309,1.0
4310,1.86
4311,1.86
4312,1.94
4313,1.94
4314,1.9
4315,1.93
4316,1.9
4317,1.85
4318,1.87
4319,1.87
4320,1.84
4321,1.0
4322,1.88
4323,1.0
4324,1.86
4325,1.86
4326,1.86
4327,1.88
4328,1.9
4329,1.84
4330,1.88
4331,1.89
4332,1.0
4333,1.84
4334,1.87
4335,1.88
4336,1.87
4337,1.91
4338,1.89
4339,1.87
4340,1.91
4341,1.88
4342,1.88
4343,1.89
4344,2.07
4345,1.9
4346,1.9
4347,1.87
4348,1.9
4349,1.9
4350,1.9
4351,1.85
4352,1.85
4353,1.85
4354,1.85
4355,1.84
4356,1.9
4357,1.85
4358,1.85
4359,1.85
4360,1.9
4361,1.89
4362,1.84
4363,1.9
4364,1.84
4365,1.92
4366,1.92
4367,1.93
4368,1.93
4369,1.93
4370,1.93
4371,1.93
4372,1.92
4373,1.92
4374,1.91
4375,1.87
4376,1.91
4377,1.86
4378,1.85
4379,1.87
4380,1.86
4381,1.93
4382,1.98
4383,1.9
4384,1.9
4385,1.85
4386,1.85
4387,1.85
4388,1.85
4389,1.85
4390,1.85
4391,1.85
4392,1.92
4393,1.91
4394,1.89
4395,1.87
4396,1.92
4397,1.99
4398,1.97
4399,1.89
4400,1.91
4401,2.0
4402,2.0
4403,1.98
4404,1.98
4405,1.87
4406,1.89
4407,1.89
4408,1.89
4409,1.89
4410,1.89
4411,1.88
4412,1.86
4413,1.89
4414,1.86
4415,1.92
4416,1.85
4417,1.87
4418,1.0
4419,1.88
4420,1.0
4421,1.0
4422,1.85
4423,1.85
4424,1.0
4425,1.0
4426,1.88
4427,1.87
4428,1.87
4429,1.88
4430,1.0
4431,1.87
4432,1.87
4433,1.91
4434,1.89
4435,1.86
4436,1.86
4437,1.9
4438,1.88
4439,1.87
4440,1.87
4441,1.89
4442,1.87
4443,1.86
4444,1.0
4445,1.89
4446,1.86
4447,1.86
4448,1.86
4449,1.87
4450,1.85
4451,1.85
4452,1.85
4453,2.07
4454,1.9
4455,1.89
4456,1.92
4457,1.87
4458,1.86
4459,1.88
4460,1.92
4461,1.0
4462,1.88
4463,1.84
4464,1.84
4465,1.84
4466,1.86
4467,1.89
4468,1.87
4469,1.86
4470,1.92
4471,1.91
4472,1.92
4473,1.9
4474,2.11
4475,2.11
4476,1.84
4477,1.89
4478,1.89
4479,1.89
4480,1.89
4481,1.89
4482,1.89
4483,1.89
4484,1.89
4485,1.91
4486,1.88
4487,1.89
4488,1.87
4489,1.88
4490,2.07
4491,1.88
4492,1.88
4493,1.89
4494,1.89
4495,1.89
4496,1.89
4497,1.9
4498,1.9
4499,1.87
4500,1.86
4501,1.0
4502,1.87
4503,1.0
4504,1.87
4505,1.88
4506,1.86
4507,1.86
4508,1.94
4509,1.94
4510,1.94
4511,1.98
4512,1.94
4513,1.87
4514,1.87
4515,1.98
4516,1.86
4517,1.87
4518,1.87
4519,1.85
4520,1.87
4521,1.91
4522,1.87
4523,1.0
4524,2.0
4525,1.87
4526,1.91
4527,1.91
4528,1.92
4529,1.86
4530,1.92
4531,1.86
4532,1.85
4533,1.86
4534,1.86
4535,1.85
4536,1.89
4537,1.0
4538,1.85
4539,1.0
4540,1.93
4541,1.85
4542,1.86
4543,1.85
4544,1.85
4545,1.87
4546,1.86
4547,1.87
4548,1.88
4549,1.94
4550,1.89
4551,1.88
4552,1.86
4553,1.9
4554,1.88
4555,1.87
4556,2.04
4557,1.99
4558,1.88
4559,1.87
4560,1.88
4561,1.92
4562,1.94
4563,1.92
4564,1.94
4565,1.0
4566,2.02
4567,1.95
4568,1.0
4569,1.9
4570,1.91
4571,1.9
4572,1.9
4573,2.09
4574,2.02
4575,2.09
4576,1.95
4577,1.9
4578,1.91
4579,1.87
4580,1.89
4581,1.85
4582,1.89
4583,1.85
4584,1.89
4585,1.85
4586,1.87
4587,1.85
4588,1.87
4589,1.87
4590,1.87
4591,1.87
4592,1.86
4593,1.89
4594,1.89
4595,1.87
4596,1.86
4597,1.86
4598,1.86
4599,1.85
4600,1.86
4601,1.86
4602,1.86
4603,1.89
4604,1.89
4605,1.89
4606,1.89
4607,1.89
4608,1.0
4609,1.87
4610,1.86
4611,1.89
4612,1.87
4613,1.87
4614,1.87
4615,1.87
4616,1.87
4617,1.99
4618,1.87
4619,1.86
4620,1.86
4621,1.86
4622,1.87
4623,1.86
4624,1.86
4625,1.86
4626,1.96
4627,1.9
4628,1.91
4629,1.9
4630,1.86
4631,1.92
4632,1.86
4633,1.86
4634,1.86
4635,1.86
4636,1.86
4637,1.86
4638,1.86
4639,1.86
4640,1.0
4641,1.0
4642,1.86
4643,1.91
4644,1.94
4645,1.0
4646,1.88
4647,1.88
4648,1.88
4649,1.86
4650,1.88
4651,1.86
4652,1.92
4653,1.87
4654,2.07
4655,2.07
4656,1.88
4657,1.84
4658,1.84
4659,1.87
4660,1.87
4661,1.87
4662,1.94
4663,1.94
4664,1.91
4665,1.0
4666,1.91
4667,2.09
4668,1.9
4669,2.09
4670,1.87
4671,1.87
4672,1.9
4673,1.89
4674,1.86
4675,1.89
4676,1.88
4677,1.86
4678,1.91
4679,1.85
4680,1.85
4681,1.86
4682,1.87
4683,1.96
4684,1.94
4685,2.01
4686,2.04
4687,1.91
4688,2.04
4689,1.88
4690,2.04
4691,1.88
4692,2.04
4693,1.0
4694,2.01
4695,1.0
4696,2.01
4697,1.97
4698,1.97
4699,1.97
4700,1.97
4701,1.97
4702,1.97
4703,1.0
4704,1.9
4705,1.86
4706,1.96
4707,1.96
4708,1.91
4709,2.0
4710,1.86
4711,2.07
4712,1.86
4713,1.86
4714,1.86
4715,1.87
4716,1.88
4717,1.87
4718,1.86
4719,1.85
4720,1.87
4721,1.89
4722,1.86
4723,1.86
4724,1.88
4725,1.88
4726,1.85
4727,1.87
4728,1.86
4729,1.87
4730,1.0
4731,1.87
4732,1.91
4733,2.04
4734,2.0
4735,1.87
4736,1.87
4737,1.91
4738,1.89
4739,1.91
4740,1.88
4741,1.88
4742,1.88
4743,1.88
4744,2.04
4745,2.04
4746,1.89
4747,1.88
4748,1.88
4749,1.87
4750,1.84
4751,1.84
4752,1.97
4753,1.96
4754,1.94
4755,1.88
4756,1.87
4757,1.9
4758,1.93
4759,1.87
4760,1.87
4761,1.87
4762,1.86
4763,1.9
4764,1.9
4765,1.92
4766,1.92
4767,1.89
4768,1.0
4769,1.89
4770,1.91
4771,1.91
4772,1.89
4773,1.89
4774,1.89
4775,1.89
4776,1.9
4777,1.9
4778,1.0
4779,1.0
4780,1.86
4781,1.88
4782,1.88
4783,1.87
4784,1.88
4785,1.87
4786,1.93
4787,1.89
4788,1.89
4789,1.0
4790,1.0
4791,1.0
4792,1.93
4793,1.91
4794,1.91
4795,1.87
4796,1.91
4797,1.9
4798,1.92
4799,1.89
4800,1.97
4801,1.88
4802,1.89
4803,1.87
4804,2.02
4805,2.02
4806,1.88
4807,1.87
4808,1.93
4809,1.0
4810,1.86
4811,1.86
4812,1.86
4813,1.88
4814,1.86
4815,1.86
4816,1.88
4817,1.9
4818,1.93
4819,1.93
4820,1.92
4821,1.92
4822,1.87
4823,1.87
4824,1.87
4825,1.87
4826,1.87
4827,1.92
4828,2.05
4829,1.87
4830,1.87
4831,1.87
4832,1.9
4833,1.88
4834,1.88
4835,1.95
4836,1.95
4837,1.86
4838,1.86
4839,1.86
4840,1.98
4841,1.91
4842,1.88
4843,1.87
4844,1.9
4845,1.9
4846,1.88
4847,1.88
4848,1.91
4849,1.88
4850,1.88
4851,1.0
4852,1.91
4853,1.0
4854,1.0
4855,1.0
4856,1.9
4857,1.0
4858,1.91
4859,1.87
4860,1.88
4861,1.93
4862,1.9
4863,1.93
4864,1.0
4865,1.88
4866,1.88
4867,1.0
4868,1.0
4869,1.0
4870,1.0
4871,1.0
4872,1.0
4873,1.87
4874,1.9
4875,1.91
4876,1.9
4877,1.87
4878,1.89
4879,2.02
4880,1.9
4881,1.87
4882,1.88
4883,1.0
4884,1.87
4885,1.89
4886,1.0
4887,1.88
4888,1.87
4889,1.87
4890,1.88
4891,1.87
4892,1.87
4893,1.0
4894,1.89
4895,1.0
4896,1.95
4897,1.95
4898,1.85
4899,1.84
4900,1.9
4901,1.95
4902,1.85
4903,1.85
4904,1.92
4905,1.92
4906,1.93
4907,1.93
4908,2.0
4909,2.0
4910,2.01
4911,2.01
4912,1.93
4913,1.97
4914,1.94
4915,1.87
4916,1.0
4917,1.0
4918,1.0
4919,1.0
4920,1.0
4921,1.0
4922,1.0
4923,1.0
4924,1.0
4925,1.92
4926,1.93
4927,1.87
4928,1.87
4929,1.96
4930,1.98
4931,1.98
4932,1.96
4933,1.96
4934,1.96
4935,1.9
4936,1.89
4937,1.87
4938,2.03
4939,2.03
4940,2.03
4941,1.89
4942,1.88
4943,1.88
4944,1.86
4945,1.86
4946,1.88
4947,1.88
4948,1.88
4949,1.88
4950,1.87
4951,1.87
4952,1.88
4953,1.88
4954,1.88
4955,1.88
4956,1.89
4957,1.86
4958,1.84
4959,1.84
4960,1.84
4961,1.84
4962,1.87
4963,1.87
4964,1.88
4965,1.89
4966,1.89
4967,1.89
4968,1.89
4969,1.97
4970,1.97
4971,1.92
4972,1.91
4973,1.91
4974,1.87
4975,1.9
4976,1.98
4977,1.88
4978,1.99
4979,1.87
4980,1.91
4981,1.91
4982,1.86
4983,1.86
4984,1.88
4985,1.88
4986,1.97
4987,1.98
4988,1.98
4989,1.87
4990,1.87
4991,1.84
4992,1.87
4993,1.86
4994,1.97
4995,1.97
4996,1.86
4997,1.88
4998,1.0
4999,1.92
5000,1.9
5001,2.0
5002,1.89
5003,1.86
5004,1.86
5005,1.86
5006,1.86
5007,1.86
5008,1.86
5009,1.0
5010,1.0
5011,1.86
5012,1.86
5013,1.86
5014,1.86
5015,1.92
5016,1.92
5017,1.92
5018,1.88
5019,1.94
5020,1.94
5021,1.99
5022,1.87
5023,1.87
5024,1.86
5025,1.86
5026,1.86
5027,1.0
5028,1.93
5029,1.93
5030,1.93
5031,1.85
5032,1.87
5033,1.87
5034,1.86
5035,1.86
5036,1.93
5037,1.97
5038,1.93
5039,1.93
5040,1.85
5041,1.95
5042,1.95
5043,1.87
5044,1.87
5045,1.87
5046,1.9
5047,1.9
5048,1.89
5049,1.89
5050,1.88
5051,1.87
5052,1.87
5053,1.88
5054,1.87
5055,1.97
5056,1.88
5057,1.93
5058,1.85
5059,1.85
5060,1.85
5061,1.85
5062,1.89
5063,1.89
5064,1.86
5065,1.86
5066,1.86
5067,1.86
5068,1.86
5069,1.86
5070,1.86
5071,1.86
5072,1.9
5073,1.97
5074,1.91
5075,1.91
5076,1.88
5077,1.9
5078,1.84
5079,1.87
5080,2.05
5081,1.9
5082,1.95
5083,1.95
5084,1.88
5085,1.96
5086,2.07
5087,1.89
5088,1.86
5089,1.88
5090,1.88
5091,1.85
5092,1.94
5093,1.87
5094,1.93
5095,1.88
5096,1.96
5097,1.86
5098,1.86
5099,1.89
5100,1.88
5101,1.89
5102,1.88
5103,1.86
5104,1.86
5105,1.86
5106,1.86
5107,1.86
5108,1.0
5109,1.0
5110,1.0
5111,1.88
5112,1.86
5113,1.86
5114,1.86
5115,1.86
5116,1.0
5117,1.86
5118,1.93
5119,1.88
5120,1.95
5121,1.88
5122,2.0
5123,1.85
5124,1.86
5125,1.87
5126,1.87
5127,1.88
5128,1.93
5129,1.93
5130,1.93
5131,1.91
5132,1.88
5133,1.88
5134,1.88
5135,1.88
5136,1.86
5137,1.86
5138,2.04
5139,1.94
5140,1.96
5141,1.86
5142,1.87
5143,1.86
5144,1.88
5145,1.86
5146,1.89
5147,1.88
5148,1.88
5149,1.89
5150,1.98
5151,2.11
5152,2.03
5153,2.04
5154,1.87
5155,1.88
5156,1.87
5157,1.87
5158,1.89
5159,1.89
5160,1.95
5161,1.89
5162,1.85
5163,1.85
5164,1.84
5165,1.84
5166,1.93
5167,2.06
5168,2.0
5169,1.87
5170,2.08
5171,1.87
5172,1.87
5173,1.87
5174,1.87
5175,1.86
5176,1.86
5177,1.86
5178,1.86
5179,1.9
5180,1.89
5181,1.86
5182,1.86
5183,1.9
5184,1.89
5185,1.89
5186,1.87
5187,2.0
5188,1.96
5189,1.96
5190,1.94
5191,1.85
5192,1.91
5193,1.88
5194,1.88
5195,1.88
5196,1.87
5197,1.87
5198,1.85
5199,1.84
5200,1.84
5201,1.87
5202,1.87
5203,1.87
5204,1.87
5205,1.87
5206,1.93
5207,1.89
5208,1.85
5209,1.9
5210,1.9
5211,1.87
5212,1.9
5213,1.9
5214,1.89
5215,1.9
5216,1.9
5217,1.85
5218,1.87
5220,1.87
5221,1.85
5222,1.87
5223,1.87
5224,1.95
5225,1.89
5226,1.86
5227,1.86
5228,1.87
5229,1.87
5230,1.86
5231,1.86
5232,1.86
5233,1.86
5234,1.9
5235,1.9
5236,1.88
5237,1.91
5238,1.87
5239,1.88
5240,1.89
5241,1.9
5242,1.9
5243,2.09
5244,2.09
5245,1.86
5246,1.88
5247,1.92
5248,1.88
5249,1.0
5250,1.91
5251,1.89
5252,1.84
5253,1.87
5254,1.86
5255,1.84
5256,1.88
5257,1.84
5258,1.84
5259,1.93
5260,1.86
5261,1.84
5262,1.86
5263,1.86
5264,1.88
5265,1.89
5266,1.88
5267,1.92
5268,1.94
5269,1.88
5270,1.89
5271,1.89
5272,1.89
5273,1.89
5274,1.89
5275,1.87
5276,1.87
5277,1.96
5278,1.86
5279,1.86
5280,1.86
5281,1.86
5282,1.87
5283,1.87
5284,1.87
5285,1.93
5286,1.88
5287,1.87
5288,1.89
5289,1.89
5290,1.88
5291,1.88
5292,1.88
5293,1.89
5294,1.89
5295,1.86
5296,1.88
5297,1.88
5298,1.88
5299,1.88
5300,1.88
5301,1.88
5302,1.87
5303,1.87
5304,1.87
5305,1.87
5306,1.89
5307,1.88
5308,1.88
5309,1.88
5310,1.87
5311,1.87
5312,1.87
5313,1.88
5314,1.87
5315,1.88
5316,1.88
5317,1.87
5318,1.87
5319,1.88
5320,1.88
5321,1.91
5322,1.87
5323,1.86
5324,1.86
5325,1.86
5326,1.86
5327,1.86
5328,1.86
5329,1.87
5330,1.89
5331,1.87
5332,1.87
5333,1.87
5334,1.86
5335,1.93
5336,1.86
5337,1.86
5338,1.88
5339,1.88
5340,1.87
5341,1.87
5342,1.99
5343,1.87
5344,1.87
5345,1.87
5346,1.84
5347,1.84
5348,1.0
5349,1.0
5350,1.84
5351,1.85
5352,1.84
5353,1.84
5354,1.84
5355,1.98
5356,1.84
5357,1.84
5358,1.85
5359,1.85
5360,1.85
5361,1.85
5362,1.85
5363,1.89
5364,1.84
5365,1.84
5366,1.84
5367,1.84
5368,1.0
5369,1.84
5370,1.84
5371,1.84
5372,1.84
5373,1.84
5374,1.84
5375,1.85
5376,1.85
5377,1.87
5378,1.9
5379,1.9
5380,1.84
5381,1.84
5382,1.93
5383,1.89
5384,1.87
5385,1.87
5386,1.87
5387,1.87
5388,1.88
5389,1.85
5390,1.89
5391,1.87
5392,1.87
5393,1.85
5394,1.93
5395,1.93
5396,1.87
5397,1.87
5398,1.9
5399,1.91
5400,1.87
5401,1.92
5402,2.02
5403,1.93
5404,1.87
5405,1.85
5406,1.89
5407,1.87
5408,1.88
5409,1.85
5410,1.88
5411,1.92
5412,1.85
5413,1.85
5414,1.85
5415,1.85
5416,1.92
5417,1.9
5418,2.07
5419,1.86
5420,1.86
5421,1.86
5422,1.86
5423,1.86
5424,1.86
5425,1.87
5426,1.87
5427,1.87
5428,1.87
5429,1.87
5430,1.87
5431,1.89
5432,1.89
5433,2.0
5434,1.88
5435,1.88
5436,1.87
5437,1.87
5438,1.87
5439,1.87
5440,1.93
5441,1.87
5442,1.85
5443,1.85
5444,1.0
5445,1.85
5446,1.85
5447,1.86
5448,1.87
5449,1.91
5450,1.89
5451,1.86
5452,2.07
5453,1.87
5454,1.86
5455,1.92
5456,1.86
5457,1.86
5458,1.9
5459,1.89
5460,1.88
5461,1.88
5462,2.01
5463,1.95
5464,1.89
5465,1.89
5466,1.87
5467,1.89
5468,1.88
5469,1.87
5470,1.88
5471,1.87
5472,1.87
5473,1.92
5474,1.9
5475,1.89
5476,1.9
5477,1.87
5478,1.0
5479,1.85
5480,1.85
5481,1.85
5482,1.85
5483,1.85
5484,1.85
5485,1.85
5486,2.08
5487,1.86
5488,1.88
5489,1.87
5490,1.86
5491,1.88
5492,1.88
5493,1.86
5494,1.87
5495,1.87
5496,1.87
5497,1.87
5498,1.87
5499,1.88
5500,1.87
5501,1.87
5502,1.87
5503,1.87
5504,1.87
5505,1.87
5506,1.87
5507,1.87
5508,1.86
5509,1.87
5510,1.89
5511,1.94
5512,1.88
5513,1.89
5514,1.94
5515,1.87
5516,1.88
5517,1.88
5518,1.88
5519,1.88
5520,1.88
5521,1.87
5522,1.88
5523,1.88
5524,1.89
5525,1.89
5526,1.86
5527,1.89
5528,1.89
5529,1.9
5530,1.9
5531,1.9
5532,1.9
5533,1.9
5534,1.9
5535,1.89
5536,1.89
5537,1.87
5538,1.87
5539,1.88
5540,1.95
5541,1.93
5542,1.87
5543,1.0
5544,1.89
5545,1.93
5546,1.88
5547,1.94
5548,1.87
5549,1.0
5550,1.93
5551,1.89
5552,1.92
5553,1.86
5554,1.86
5555,1.88
5556,1.88
5557,1.88
5558,1.0
5559,1.91
5560,1.85
5561,1.85
5562,1.85
5563,1.9
5564,1.98
5565,1.86
5566,1.89
5567,1.85
5568,1.9
5569,1.9
5570,1.88
5571,1.87
5572,1.86
5573,1.85
5574,1.92
5575,1.0
5576,1.86
5577,2.0
5578,2.0
5579,1.0
5580,1.89
5581,1.89
5582,1.89
5583,1.89
5584,1.0
5585,1.89
5586,1.0
5587,1.0
5588,1.87
5589,1.0
5590,1.97
5591,1.87
5592,1.88
5593,1.97
5594,1.94
5595,1.97
5596,2.0
5599,1.87
5600,1.89
5601,1.88
5602,1.86
5603,1.86
5604,1.86
5605,1.87
5606,1.87
5607,1.87
5608,1.96
5609,1.84
5610,1.87
5611,1.88
5612,1.87
5613,1.88
5614,1.88
5615,1.87
5616,1.87
5617,1.88
5618,1.87
5619,1.87
5620,1.87
5621,1.85
5622,1.85
5623,1.85
5624,1.85
5625,1.85
5626,1.86
5627,1.9
5628,1.9
5629,1.9
5630,1.89
5631,1.9
5632,1.9
5633,1.89
5634,1.9
5635,1.9
5636,1.89
5637,1.89
5638,1.89
5639,1.87
5640,1.89
5641,1.89
5642,1.9
5643,1.89
5644,1.9
5645,1.9
5646,1.9
5647,1.9
5648,1.89
5649,1.89
5650,1.95
5651,1.98
5652,1.98
5653,1.85
5654,1.98
5655,1.98
5656,1.87
5657,1.86
5658,1.85
5659,1.86
5660,1.85
5661,1.85
5662,1.88
5663,1.88
5664,1.0
5665,1.0
5666,1.86
5667,1.86
5668,1.84
5669,1.85
5670,1.89
5671,1.87
5672,1.87
5673,1.86
5674,1.86
5675,1.86
5676,1.86
5677,1.86
5678,1.89
5679,1.86
5680,1.86
5681,1.89
5682,1.87
5683,1.9
5684,1.89
5685,1.87
5686,1.93
5687,1.88
5688,1.93
5689,1.86
5690,1.93
5691,1.86
5692,1.86
5693,1.86
5694,1.86
5695,1.86
5696,1.86
5697,1.86
5698,1.86
5699,1.87
5700,1.87
5701,1.86
5702,1.87
5703,1.87
5704,1.93
5705,1.87
5706,1.87
5707,1.87
5708,1.86
5709,1.86
5710,1.87
5711,1.87
5712,1.87
5713,1.89
5714,1.85
5715,1.88
5716,1.88
5717,1.89
5718,1.89
5719,1.89
5720,1.89
5721,1.89
5722,1.89
5723,1.89
5724,1.89
5725,1.89
5726,1.89
5727,1.94
5728,1.87
5729,1.85
5730,1.9
5731,1.87
5732,1.87
5733,1.87
5734,2.11
5735,2.11
5736,1.89
5737,1.87
5738,2.03
5739,2.05
5740,2.02
5741,1.95
5742,1.93
5743,1.91
5744,1.96
5745,1.94
5746,1.94
5747,1.9
5748,1.9
5749,1.94
5750,1.94
5751,1.92
5752,1.92
5753,1.87
5754,1.95
5755,1.95
5756,1.96
5757,1.88
5758,1.88
5759,1.92
5760,1.88
5761,1.87
5762,1.87
5763,1.87
5764,1.87
5765,1.87
5766,1.88
5767,1.88
5768,1.88
5769,1.88
5770,1.88
5771,1.97
5772,1.89
5773,1.88
5774,1.94
5775,1.87
5776,1.95
5777,1.91
5778,1.0
5779,1.98
5780,1.89
5781,1.9
5782,1.88
5783,1.89
5784,1.89
5785,1.95
5786,1.98
5787,1.87
5788,1.85
5789,1.9
5790,2.0
5791,1.86
5792,1.86
5793,2.05
5794,1.9
5795,1.9
5796,1.88
5797,1.9
5798,1.87
5799,1.87
5800,1.96
5801,1.88
5802,1.85
5803,1.85
5804,1.85
5805,1.85
5806,1.93
5807,1.85
5808,1.93
5809,1.85
5810,1.85
5811,1.85
5812,1.85
5813,1.85
5814,1.85
5815,1.85
5816,1.85
5817,1.93
5818,1.85
5819,1.85
5820,1.93
5821,1.85
5822,1.85
5823,1.97
5824,1.85
5825,1.85
5826,1.85
5827,1.94
5828,1.94
5829,1.94
5830,2.07
5831,1.85
5832,1.85
5833,1.85
5834,1.88
5835,1.85
5836,1.86
5837,1.85
5838,1.85
5839,1.86
5840,1.86
5841,1.86
5842,1.85
5843,1.85
5844,1.85
5845,1.85
5846,1.85
5847,1.85
5848,1.85
5849,1.85
5850,1.88
5851,1.85
5852,1.85
5853,1.88
5854,1.85
5855,1.85
5856,1.85
5857,1.85
5858,1.85
5859,1.88
5860,2.03
5861,1.85
5862,1.86
5863,1.85
5864,1.86
5865,1.86
5866,1.85
5867,1.85
5868,1.85
5869,1.85
5870,1.85
5871,1.85
5872,1.85
5873,1.85
5874,1.85
5875,1.86
5876,1.85
5877,1.91
5878,1.87
5879,1.87
5880,1.88
5881,1.85
5882,1.88
5883,1.85
5884,1.86
5885,1.86
5886,1.88
5887,1.94
5888,1.94
5889,1.85
5890,1.85
5891,1.85
5892,1.85
5893,1.85
5894,1.85
5895,1.85
5896,1.85
5897,1.85
5898,1.85
5899,1.85
5900,1.85
5901,1.91
5902,1.85
5903,1.85
5904,1.85
5905,1.85
5906,1.85
5907,1.85
5908,1.0
5909,1.0
5910,1.85
5911,1.96
5912,1.0
5913,1.85
5914,1.0
5915,1.0
5916,1.0
5917,1.86
5918,1.0
5919,1.0
5920,1.0
5921,1.85
5922,1.85
5923,1.85
5924,1.87
5925,1.0
5926,1.0
5927,1.87
5928,1.87
5929,1.0
5930,1.86
5931,1.88
5932,1.0
5933,1.0
5934,1.87
5935,1.87
5936,1.86
5937,1.87
5938,1.0
5939,1.88
5940,1.0
5941,1.87
5942,1.87
5943,1.86
5944,1.87
5945,1.0
5946,1.86
5947,1.88
5948,1.89
5949,1.87
5950,1.86
5951,1.86
5952,1.85
5953,1.85
5954,1.85
5955,1.85
5956,1.86
5957,1.85
5958,1.0
5959,1.93
5960,1.93
5961,1.88
5962,1.9
5963,1.0
5964,1.99
5965,1.93
5966,1.93
5967,1.91
5968,1.91
5969,1.93
5970,1.93
5971,1.91
5972,1.91
5973,1.91
5974,1.91
5975,1.9
5976,1.9
5977,1.91
5978,1.91
5979,1.87
5980,1.92
5981,1.92
5982,1.87
5983,1.88
5985,1.86
5990,1.9
5992,1.88
5993,1.0
5994,1.88
5995,1.88
5996,1.0
5997,2.05
5998,1.86
5999,1.86
6000,1.85
6001,1.85
6002,2.0
6003,2.0
6004,1.94
6005,1.88
6006,1.88
6007,1.89
6008,1.88
6009,1.88
6010,1.91
6011,1.86
6012,1.89
6013,1.87
6014,1.87
6015,1.85
6016,1.88
6017,1.88
6018,1.91
6019,1.9
6020,1.9
6021,1.87
6022,1.88
6023,1.88
6024,1.87
6025,1.87
6026,1.87
6027,1.97
6028,1.97
6029,1.9
6030,1.97
6031,1.97
6032,1.86
6033,1.88
6034,1.89
6035,1.86
6036,1.86
6037,1.86
6038,1.86
6039,1.86
6040,1.9
6041,1.86
6042,1.85
6043,1.86
6044,1.85
6045,1.0
6046,1.87
6047,1.88
6048,1.89
6049,1.9
6050,1.88
6051,1.88
6052,1.88
6053,1.88
6054,1.88
6055,1.88
6056,1.88
6057,1.88
6058,1.89
6059,1.9
6060,1.86
6061,1.92
6062,1.89
6063,1.88
6064,1.88
6065,1.92
6066,1.94
6067,1.93
6068,1.0
6069,1.0
6070,1.89
6071,1.89
6072,1.88
6073,2.01
6074,1.87
6075,1.87
6076,1.86
6077,1.86
6078,1.91
6079,1.86
6080,1.86
6081,1.0
6082,1.92
6083,1.88
6084,1.88
6085,1.87
6086,1.87
6087,1.94
6088,1.9
6089,1.89
6090,1.87
6091,1.88
6092,1.88
6093,1.9
6094,1.93
6095,1.86
6096,1.0
6097,1.9
6098,1.86
6099,1.86
6100,1.85
6101,1.86
6102,1.86
6103,1.86
6104,1.86
6105,1.86
6106,1.86
6107,1.86
6108,1.86
6109,1.86
6110,1.86
6111,1.86
6112,1.86
6113,1.86
6114,1.86
6115,1.86
6116,1.88
6117,1.87
6118,1.88
6119,1.88
6120,1.0
6121,1.0
6122,1.87
6123,1.89
6124,1.89
6125,1.87
6126,1.88
6127,1.87
6128,1.86
6129,1.86
6130,1.86
6131,1.88
6132,1.86
6133,1.94
6134,1.93
6135,1.86
6136,1.86
6137,1.86
6138,1.86
6139,1.94
6140,1.94
6141,1.91
6142,1.92
6143,1.86
6144,1.87
6145,1.87
6146,1.88
6147,1.94
6148,1.85
6149,1.86
6150,1.9
6151,1.87
6152,1.87
6153,1.97
6154,1.91
6155,1.89
6156,1.96
6157,2.0
6158,1.89
6159,1.86
6160,1.93
6161,2.05
6162,2.07
6163,2.07
6164,2.07
6165,2.07
6166,2.07
6167,2.07
6168,2.07
6169,2.07
6170,1.96
6171,1.85
6172,1.96
6173,1.88
6174,1.89
6175,1.88
6176,1.88
