;id_otp;name_otp;node_orig_id;node_dest_id;length;edge_class;street_class;is_stairs;is_no_thru_traffic;permission;allows_walking;allows_biking;traversable_walking;traversable_biking;bike_safety_factor;geometry
675833;799555;Siamintie;368458;142848;40.258;StreetEdge;3.0;False;False;ALL;True;True;True;True;1.6333333;LINESTRING (24.9700144 60.2090711, 24.96973 60.208837, 24.969635 60.20876200000001)
675892;853153;sidewalk;169705;12696;7.567;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9655484 60.19868400000001, 24.9656827 60.1986707)
675899;1040402;service road;432674;249181;2.764;StreetEdge;5.0;False;False;ALL;True;True;True;True;2.1633332000000003;LINESTRING (24.9767457 60.2072676, 24.9767916 60.20725770000001)
675900;301632;sidewalk;169707;12681;47.613;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9655758 60.19898120000001, 24.9655759 60.1994094)
676268;799564;Siamintie;368459;143084;1.8969999999999998;StreetEdge;3.0;False;False;ALL;True;True;True;True;1.6333333;LINESTRING (24.9717993 60.210498, 24.9718153 60.21051310000001)
676494;306824;Intiankatu;168001;66547;8.411;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9677512 60.20778540000001, 24.9678883 60.20775250000001)
677007;301626;sidewalk;169705;14623;4.52;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9655484 60.19868400000001, 24.9655168 60.1987215)
677030;301629;sidewalk;169706;14623;13.832;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9655468 60.19884500000001, 24.9655168 60.1987215)
677070;633999;path;295411;312155;4.516;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9799851 60.209965, 24.9800605 60.20994930000001)
677311;577815;sidewalk;230890;215374;9.173;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9803985 60.2106585, 24.9803983 60.21074100000001)
677335;1031043;Muotoilijanpiha;295424;312208;54.601000000000006;StreetEdge;3.0;False;False;PEDESTRIAN_AND_CAR;True;False;True;False;1.6333333;LINESTRING (24.9802474 60.2098354, 24.980313 60.209822, 24.981114 60.209824, 24.9812304 60.2098255)
677524;777032;service road;361492;361495;12.289000000000001;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.977613 60.2172434, 24.9773914 60.2172334)
677530;1031044;Muotoilijanpiha;295424;312492;8.636000000000001;StreetEdge;3.0;False;False;PEDESTRIAN_AND_CAR;True;False;True;False;1.6333333;LINESTRING (24.9802474 60.2098354, 24.9801055 60.20986800000001)
677558;1137323;path;155577;453286;2.9130000000000003;StreetEdge;5.0;False;True;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9699127 60.205046, 24.9699125 60.2050722)
677571;777033;service road;361495;361492;12.289000000000001;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9773914 60.2172334, 24.977613 60.2172434)
677606;1137380;parking aisle;155583;453287;14.536;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.970258 60.2050722, 24.970226 60.205072, 24.9699949 60.2050722)
677812;1137319;path;155589;453285;3.4539999999999997;StreetEdge;5.0;False;True;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9699143 60.2051978, 24.9698522 60.20520140000001)
677815;1137320;path;155589;453286;13.966;StreetEdge;5.0;False;True;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9699143 60.2051978, 24.9699125 60.2050722)
677829;892954;Hämeentie;366942;192777;4.377;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9665997 60.20290850000001, 24.9666739 60.2029223)
677959;799103;bike path;368280;151489;28.775;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9708564 60.212499, 24.9706756 60.21225630000001)
678173;929483;path;368132;156384;8.288;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.77;LINESTRING (24.9779215 60.21407120000001, 24.9780543 60.21403650000001)
678257;853158;sidewalk;165882;134845;4.649;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9664877 60.1986229, 24.9664041 60.1986276)
678520;592361;Hämeentie;297039;263657;14.005999999999998;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.6666666;LINESTRING (24.9626932 60.1989039, 24.9626574 60.1987792)
678626;865172;path;294110;354604;4.072;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9581849 60.1966289, 24.9581324 60.19660320000001)
678818;690521;path;165877;135924;22.589000000000002;StreetEdge;5.0;False;True;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9675835 60.1987032, 24.967531 60.198719, 24.9671876 60.1987461)
678847;690522;path;165877;135932;11.751;StreetEdge;5.0;False;True;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9675835 60.1987032, 24.967757 60.1987643)
678851;690518;path;165883;135924;37.065;StreetEdge;5.0;False;True;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9665243 60.1987955, 24.9671876 60.1987461)
678867;884576;path;165884;135923;16.195;StreetEdge;5.0;False;True;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.966496 60.1989676, 24.9667212 60.19906080000001)
679079;1011528;Hämeentie;236845;33424;12.167;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9668613 60.20326470000001, 24.9666569 60.20322400000001)
679088;1129405;bike path;155714;451542;40.128;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9727727 60.205773, 24.9728 60.205735, 24.973096 60.20562, 24.9733048 60.2055355)
679193;1745585;P+R (entrance);18249;518746;0.0;ParkAndRideLinkEdge;;False;False;;True;True;True;True;;GEOMETRYCOLLECTION EMPTY
679264;1745589;P+R (entrance);18251;518746;0.0;ParkAndRideLinkEdge;;False;False;;True;True;True;True;;GEOMETRYCOLLECTION EMPTY
679295;1130299;path;155717;451699;35.948;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9741216 60.2070038, 24.974257 60.206995, 24.974725 60.2068895)
679760;807334;service road;24354;330335;32.335;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9812586 60.21656530000001, 24.981232 60.216501, 24.981202 60.216469, 24.981362 60.21629660000001)
679775;924725;path;95922;208940;37.914;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9561952 60.19739730000001, 24.956359 60.197336, 24.9567391 60.1971895)
679901;826993;path;361127;376402;5.268;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9626545 60.2102063, 24.9625911 60.2102417)
679981;1149139;path;25591;292291;31.574;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9741383 60.20521770000001, 24.974277 60.205284, 24.9745485 60.20541540000001)
680002;826996;path;361126;376402;7.947;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9625314 60.21030560000001, 24.962539 60.210284, 24.9625911 60.2102417)
680027;1112062;Intiankatu;300332;164163;8.094;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9683026 60.2076473, 24.9681717 60.20768)
680256;796352;bike path;367504;179124;15.548;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.18;LINESTRING (24.9809128 60.21356650000001, 24.9806418 60.2135287)
680275;796349;bike path;367503;179124;34.097;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.18;LINESTRING (24.9801899 60.2137324, 24.980425 60.213607, 24.980515 60.21356, 24.980573 60.213544, 24.9806418 60.2135287)
680330;292512;path;165019;165018;7.415;StreetEdge;4.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;4.1666665;LINESTRING (24.956674 60.21260400000001, 24.956743 60.212561, 24.9567573 60.21255170000001)
680335;292511;path;165018;165019;7.415;StreetEdge;4.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;4.1666665;LINESTRING (24.9567573 60.21255170000001, 24.956743 60.212561, 24.956674 60.21260400000001)
680349;292514;path;165020;165019;7.869;StreetEdge;4.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;4.1666665;LINESTRING (24.9565856 60.2126595, 24.956627 60.212634, 24.956674 60.21260400000001)
680351;292513;path;165019;165020;7.869;StreetEdge;4.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;4.1666665;LINESTRING (24.956674 60.21260400000001, 24.956627 60.212634, 24.9565856 60.2126595)
680368;1557392;Arabianaukio;503316;163637;14.029000000000002;AreaEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.4999999;LINESTRING (24.9730324 60.2063683, 24.9731802 60.20647090000001)
680399;292520;path;165023;165022;6.042000000000001;StreetEdge;4.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;4.1666665;LINESTRING (24.9563704 60.2127945, 24.956383 60.212786, 24.9564383 60.2127519)
680405;292519;path;165022;165023;6.042000000000001;StreetEdge;4.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;4.1666665;LINESTRING (24.9564383 60.2127519, 24.956383 60.212786, 24.9563704 60.2127945)
680434;292516;path;165021;165020;5.106;StreetEdge;4.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;4.1666665;LINESTRING (24.9565282 60.2126955, 24.9565856 60.2126595)
680440;292515;path;165020;165021;5.106;StreetEdge;4.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;4.1666665;LINESTRING (24.9565856 60.2126595, 24.9565282 60.2126955)
680454;688368;path;24325;332381;11.253;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9626923 60.2147214, 24.962632 60.214704, 24.9625146 60.21467190000001)
680463;292518;path;165022;165021;7.999;StreetEdge;4.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;4.1666665;LINESTRING (24.9564383 60.2127519, 24.9565282 60.2126955)
680467;292517;path;165021;165022;7.999;StreetEdge;4.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;4.1666665;LINESTRING (24.9565282 60.2126955, 24.9564383 60.2127519)
680628;1557400;Arabianaukio;503320;163637;12.675999999999998;AreaEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.4999999;LINESTRING (24.9730668 60.20657000000001, 24.9731802 60.20647090000001)
680760;927638;path;95919;210637;8.362;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9581268 60.1978796, 24.9580134 60.19792940000001)
680952;1557402;Arabianaukio;503336;163637;31.005;AreaEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.4999999;LINESTRING (24.9728855 60.2062336, 24.9731802 60.20647090000001)
680978;692510;bike path;165003;166522;60.83;StreetEdge;5.0;False;False;BICYCLE;False;True;False;True;1.0;LINESTRING (24.9517508 60.2108074, 24.9526141 60.211147)
681022;793970;Berliininkatu;366803;202332;5.319;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.6666666;LINESTRING (24.9732388 60.20463030000001, 24.9731693 60.2046634)
681026;1036438;path;165002;166523;60.66;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.9666665;LINESTRING (24.9518046 60.21077450000001, 24.9526575 60.21111810000001)
681590;860176;bike path;301675;124815;11.061;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9573621 60.20521350000001, 24.957269 60.205229, 24.9571758 60.2052495)
681621;303092;Peltolantie;170368;913;10.47;StreetEdge;3.0;False;False;ALL;True;True;True;True;1.6333333;LINESTRING (24.9529354 60.21645280000001, 24.9530419 60.21637490000001)
681623;461959;Väinö Auerin katu;164154;193553;11.314;StreetEdge;3.0;False;False;ALL;True;True;True;True;1.6333333;LINESTRING (24.9624172 60.20564390000001, 24.9625613 60.2057162)
681641;690027;path;24360;332954;5.771;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.966875 60.2137698, 24.9668156 60.2138125)
681642;1115581;path;164155;193551;8.824;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.962272 60.2055742, 24.9621654 60.2056333)
681660;1053984;Kalastajanpolku;291655;435534;4.189;StreetEdge;3.0;False;False;ALL;True;True;True;True;1.6333333;LINESTRING (24.982899 60.2176004, 24.982882 60.217617, 24.9828643 60.2176339)
681837;572082;Hämeentie;164076;196431;5.247999999999999;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9621754 60.1980622, 24.9621815 60.19801510000001)
682010;356666;Helminkatu;164082;196431;4.372;StreetEdge;3.0;False;False;ALL;True;True;True;True;1.6333333;LINESTRING (24.9622606 60.198016, 24.9621815 60.19801510000001)
682011;356667;Helminkatu;164082;196432;0.812;StreetEdge;3.0;False;False;ALL;True;True;True;True;1.6333333;LINESTRING (24.9622606 60.198016, 24.9622753 60.1980162)
682595;1444840;service road;492808;492807;18.145;AreaEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.8333332999999998;LINESTRING (24.9785515 60.2197421, 24.978783 60.2198579)
682600;1444839;service road;492807;492808;18.145;AreaEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.8333332999999998;LINESTRING (24.978783 60.2198579, 24.9785515 60.2197421)
682613;1444838;service road;492807;492806;5.871;AreaEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.8333332999999998;LINESTRING (24.978783 60.2198579, 24.978783 60.21991070000001)
682617;1444837;service road;492806;492807;5.871;AreaEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.8333332999999998;LINESTRING (24.978783 60.21991070000001, 24.978783 60.2198579)
682714;1030859;Kalervonkatu;430173;337112;13.597999999999999;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9534913 60.2059977, 24.9533801 60.2061068)
682752;778063;path;361843;358606;18.016;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.9666665;LINESTRING (24.9761263 60.21610380000001, 24.976137 60.21615, 24.9763066 60.21622900000001)
682875;1444842;service road;492809;492808;15.379000000000001;AreaEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.8333332999999998;LINESTRING (24.9783585 60.21964240000001, 24.9785515 60.2197421)
682877;1444841;service road;492808;492809;15.379000000000001;AreaEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.8333332999999998;LINESTRING (24.9785515 60.2197421, 24.9783585 60.21964240000001)
683253;798943;bike path;368247;160800;11.639000000000001;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9763937 60.21282230000001, 24.97642 60.212879, 24.9764519 60.21292270000001)
683280;798962;Waseniuksen puistotie;368250;160788;28.768;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.9666665;LINESTRING (24.9762614 60.2132902, 24.976202 60.21323, 24.976169 60.213174, 24.97615 60.213116, 24.9761907 60.21304430000001)
683294;798935;bike path;368245;160786;10.422;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9764465 60.213317, 24.976542 60.213298, 24.9766021 60.2132675)
683328;798959;Waseniuksen puistotie;368247;160788;27.112;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.9666665;LINESTRING (24.9763937 60.21282230000001, 24.9761907 60.21304430000001)
683692;777899;path;361790;361788;16.552;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9715868 60.2181001, 24.9718865 60.218101)
683713;777898;path;361789;361788;4.4030000000000005;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9718872 60.21814060000001, 24.9718865 60.218101)
683717;777897;path;361788;361789;4.4030000000000005;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9718865 60.218101, 24.9718872 60.21814060000001)
683722;777900;path;361788;361790;16.552;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9718865 60.218101, 24.9715868 60.2181001)
683835;295620;sidewalk;166653;119519;54.871;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9798339 60.20931710000001, 24.980591 60.209166, 24.980754 60.2091313)
683874;1051387;path;434946;191393;21.410999999999998;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.25;LINESTRING (24.9735166 60.20765650000001, 24.973676 60.20767, 24.973881 60.20771680000001)
683915;1051382;bike path;434943;191392;4.787;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.973749 60.20761340000001, 24.9738356 60.2076148)
683980;393541;parking aisle;28326;213650;38.924;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9549836 60.1964724, 24.955063 60.196523, 24.9554181 60.19674790000001)
683994;210270;Hämeentie;32777;75717;1.9269999999999998;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9616058 60.1975644, 24.9616015 60.19758160000001)
684209;1745583;P+R (entrance);356751;518746;0.0;ParkAndRideLinkEdge;;False;False;;True;True;True;True;;GEOMETRYCOLLECTION EMPTY
684228;1745581;P+R (entrance);356750;518746;0.0;ParkAndRideLinkEdge;;False;False;;True;True;True;True;;GEOMETRYCOLLECTION EMPTY
684250;1745577;P+R (entrance);356753;518746;0.0;ParkAndRideLinkEdge;;False;False;;True;True;True;True;;GEOMETRYCOLLECTION EMPTY
684253;1049138;path;428665;386574;25.355;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.956251 60.2133285, 24.9559044 60.213179)
684276;1745579;P+R (entrance);356752;518746;0.0;ParkAndRideLinkEdge;;False;False;;True;True;True;True;;GEOMETRYCOLLECTION EMPTY
684296;1091084;Untamontie;428663;386573;27.838;StreetEdge;3.0;False;False;PEDESTRIAN;True;False;True;False;1.6333333;LINESTRING (24.9562469 60.21337500000001, 24.955863 60.2132128)
684328;1745575;P+R (entrance);356749;518746;0.0;ParkAndRideLinkEdge;;False;False;;True;True;True;True;;GEOMETRYCOLLECTION EMPTY
684402;172687;Arabianpolku;102064;25611;81.483;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9754487 60.2057055, 24.974386 60.2051974)
684475;432074;path;163096;230868;34.693000000000005;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9678062 60.2179227, 24.967581 60.217938, 24.967437 60.217953, 24.9672043 60.2180034)
684585;1663690;Kokkosaarenkatu;155726;459652;33.334;AreaEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.4999999;LINESTRING (24.9742116 60.2051019, 24.9741031 60.204807)
684759;1663692;Kokkosaarenkatu;155734;459652;29.035999999999998;AreaEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.4999999;LINESTRING (24.97412 60.205068, 24.9741031 60.204807)
684821;1169506;bike path;155738;459652;36.104;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9744304 60.20505960000001, 24.974441 60.204967, 24.9741031 60.204807)
684899;1070049;service road;363234;318672;3.82;StreetEdge;5.0;False;False;ALL;True;True;True;True;2.1633332000000003;LINESTRING (24.9595762 60.2068876, 24.9595337 60.20691470000001)
684922;1086579;path;363233;318671;3.623;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9594914 60.2068493, 24.9594466 60.2068731)
684948;1663686;Kokkosaarenkatu;155739;459652;37.538000000000004;AreaEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.4999999;LINESTRING (24.9745036 60.20507970000001, 24.9741031 60.204807)
684967;750387;path;226837;353000;1.504;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9585142 60.2132432, 24.9584952 60.2132529)
685193;431876;path;230786;230785;101.78200000000001;StreetEdge;5.0;False;True;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9623008 60.2166886, 24.962145 60.216675, 24.962015 60.216669, 24.961853 60.216669, 24.961529 60.21669, 24.960953 60.216738, 24.960812 60.216758, 24.9605009 60.21681950000001)
685200;431875;path;230785;230786;101.78200000000001;StreetEdge;5.0;False;True;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9605009 60.21681950000001, 24.960812 60.216758, 24.960953 60.216738, 24.961529 60.21669, 24.961853 60.216669, 24.962015 60.216669, 24.962145 60.216675, 24.9623008 60.2166886)
685207;798995;bike path;368258;163627;48.538999999999994;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9750546 60.2123368, 24.974769 60.212426, 24.974479 60.212494, 24.9742684 60.2125269)
685232;1748671;;289094;520345;0.0;FreeEdge;;False;False;;True;True;True;True;;GEOMETRYCOLLECTION EMPTY
685238;431890;path;230792;230791;35.088;StreetEdge;5.0;False;True;PEDESTRIAN;True;False;True;False;1.9666665;LINESTRING (24.9633379 60.21759960000001, 24.963267 60.217607, 24.963204 60.217606, 24.963092 60.21759, 24.962939 60.217562, 24.962838 60.217547, 24.9627239 60.21754180000001)
685241;431889;path;230791;230792;35.088;StreetEdge;5.0;False;True;PEDESTRIAN;True;False;True;False;1.9666665;LINESTRING (24.9627239 60.21754180000001, 24.962838 60.217547, 24.962939 60.217562, 24.963092 60.21759, 24.963204 60.217606, 24.963267 60.217607, 24.9633379 60.21759960000001)
685256;431888;path;230791;230790;30.175;StreetEdge;5.0;False;True;PEDESTRIAN;True;False;True;False;1.9666665;LINESTRING (24.9627239 60.21754180000001, 24.962618 60.217621, 24.962557 60.217734, 24.96254 60.2177927)
685263;431887;path;230790;230791;30.175;StreetEdge;5.0;False;True;PEDESTRIAN;True;False;True;False;1.9666665;LINESTRING (24.96254 60.2177927, 24.962557 60.217734, 24.962618 60.217621, 24.9627239 60.21754180000001)
685290;431886;path;230789;230788;19.96;StreetEdge;5.0;False;True;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9638403 60.21703650000001, 24.963767 60.216967, 24.963678 60.216888, 24.9636598 60.21689360000001)
685294;431885;path;230788;230789;19.96;StreetEdge;5.0;False;True;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9636598 60.21689360000001, 24.963678 60.216888, 24.963767 60.216967, 24.9638403 60.21703650000001)
685325;867566;road;230794;230821;66.595;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.6666666;LINESTRING (24.9627037 60.2163358, 24.962886 60.216273, 24.963067 60.216226, 24.963238 60.216202, 24.963393 60.216191, 24.96359 60.216191, 24.963712 60.216198, 24.9638338 60.2162128)
685326;431896;service road;230795;230794;66.96;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.8333332999999998;LINESTRING (24.9623766 60.2164593, 24.962589 60.216622, 24.962628 60.216629, 24.962659 60.216629, 24.962835 60.216578, 24.962858 60.216434, 24.96278 60.216366, 24.9627037 60.2163358)
685327;867564;road;230795;230794;22.693;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.6666666;LINESTRING (24.9623766 60.2164593, 24.9627037 60.2163358)
685329;431895;service road;230794;230795;66.96;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9627037 60.2163358, 24.96278 60.216366, 24.962858 60.216434, 24.962835 60.216578, 24.962659 60.216629, 24.962628 60.216629, 24.962589 60.216622, 24.9623766 60.2164593)
685330;867565;road;230794;230795;22.693;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.6666666;LINESTRING (24.9627037 60.2163358, 24.9623766 60.2164593)
685447;1069980;path;439025;67490;4.436;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9673003 60.20878810000001, 24.9672427 60.2087603)
685535;785399;path;364119;292247;2.539;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.4999999;LINESTRING (24.970796 60.2020404, 24.970777 60.2020612)
685540;785398;path;364119;292249;24.191999999999997;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.4999999;LINESTRING (24.970796 60.2020404, 24.9709566 60.201838)
685542;785347;path;364119;292254;11.003;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.4999999;LINESTRING (24.970796 60.2020404, 24.970944 60.2021066)
685874;431976;path;230824;230823;29.886;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.25;LINESTRING (24.9620273 60.2192378, 24.961963 60.219153, 24.9618844 60.21897920000001)
685884;431975;path;230823;230824;29.886;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.25;LINESTRING (24.9618844 60.21897920000001, 24.961963 60.219153, 24.9620273 60.2192378)
685923;1092605;path;292290;422319;41.449;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.4999999;LINESTRING (24.9773392 60.2049298, 24.97765 60.204959, 24.977746 60.204974, 24.9779975 60.20508270000001)
685967;867567;road;230821;230794;66.595;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.6666666;LINESTRING (24.9638338 60.2162128, 24.963712 60.216198, 24.96359 60.216191, 24.963393 60.216191, 24.963238 60.216202, 24.963067 60.216226, 24.962886 60.216273, 24.9627037 60.2163358)
686165;1087058;path;438819;74892;19.956;StreetEdge;5.0;False;True;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9568839 60.21321, 24.9571547 60.21332880000001)
686198;552588;bike path;161543;281690;11.59;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9687177 60.2088031, 24.9686855 60.20890610000001)
686217;1091478;path;438818;74896;24.101999999999997;StreetEdge;5.0;False;True;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9567373 60.2132847, 24.956872 60.213342, 24.956927 60.213394, 24.9569615 60.2134617)
686336;1029419;Koskelantie;429857;352999;72.402;StreetEdge;3.0;False;False;PEDESTRIAN_AND_CAR;True;False;True;False;2.5;LINESTRING (24.9574187 60.21287390000001, 24.958366 60.213246, 24.9584474 60.2132774)
686532;296496;Jyrängöntie;167065;111192;4.728;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.6666666;LINESTRING (24.9578817 60.2027691, 24.957855 60.202791, 24.9578368 60.2028053)
