edge_id;length;gvi;aqi;noises;mdB
5299;6.6708;0.53;1.88;{50: 6.67075};52.5
5300;6.6708;0.53;1.88;{50: 6.67075};52.5
5301;12.5273;0.19;1.88;{60: 12.52734};62.5
5302;4.353;0.33;1.87;{50: 4.35295};52.5
5303;4.353;0.33;1.87;{50: 4.35295};52.5
5304;3.0386;0.12;1.87;{55: 3.0386};57.5
5305;8.6111;0.12;1.87;{55: 8.61115};57.5
5306;14.2828;0.09;1.89;{50: 8.5697, 55: 5.71313};54.5
5307;18.3542;0.31;1.88;{60: 18.35424};62.5
5308;18.3542;0.31;1.88;{60: 18.35424};62.5
5309;47.7298;0.24;1.88;{60: 47.72976};62.5
5310;6.4458;0.25;1.87;{60: 6.44583};62.5
5311;6.4458;0.25;1.87;{60: 6.44583};62.5
5312;28.8882;0.22;1.87;{60: 28.88816};62.5
5313;26.9268;0.17;1.88;{60: 26.92683};62.5
5314;28.8882;0.22;1.87;{60: 28.88816};62.5
5315;22.9293;0.3;1.88;{60: 22.92928};62.5
5316;22.9293;0.3;1.88;{60: 22.92928};62.5
5317;14.0309;0.28;1.87;{60: 14.03088};62.5
5318;14.0309;0.28;1.87;{60: 14.03088};62.5
5319;13.706;0.2;1.88;{60: 13.70595};62.5
5320;13.706;0.2;1.88;{60: 13.70595};62.5
5321;7.1526;0.31;1.91;{65: 3.5763, 70: 3.5763};70.0
5322;12.5296;0.15;1.87;{50: 12.52958};52.5
5323;3.7534;0.19;1.86;{55: 3.75337};57.5
5324;5.7111;0.23;1.86;{60: 5.7111};62.5
5325;5.7111;0.23;1.86;{60: 5.7111};62.5
5326;51.6427;0.36;1.86;{60: 51.64271};62.5
5327;51.6427;0.36;1.86;{60: 51.64271};62.5
5328;3.7534;0.19;1.86;{55: 3.75337};57.5
5329;60.264;0.13;1.87;{40: 39.17, 45: 21.09241};44.2
5330;59.0398;0.24;1.89;{45: 32.4719, 50: 26.56792};49.8
5331;24.2021;0.28;1.87;{40: 15.13, 45: 9.07579};44.4
5332;59.2892;0.12;1.87;{40: 14.82, 45: 44.46692};46.2
5333;24.6943;0.45;1.87;{50: 12.34716, 55: 12.34716};55.0
5334;45.0913;0.18;1.86;{45: 36.07302, 50: 9.01826};48.5
5335;6.2958;0.17;1.93;{60: 6.29582};62.5
5336;36.0832;0.04;1.86;{50: 27.06242, 45: 9.02081};51.3
5337;13.2729;0.26;1.86;{45: 13.27292};47.5
5338;8.8469;0.34;1.88;{60: 8.84695};62.5
5339;7.8846;0.29;1.88;{60: 7.88459};62.5
5340;24.3795;0.4;1.87;{60: 24.37949};62.5
5341;17.4969;0.48;1.87;{60: 17.49692};62.5
5342;29.8125;0.18;1.99;{70: 29.81246};72.5
5343;22.5422;0.46;1.87;{50: 22.54224};52.5
5344;13.074;0.15;1.87;{45: 6.537, 50: 6.537};50.0
5345;13.074;0.15;1.87;{50: 6.537, 45: 6.537};50.0
5346;38.6943;0.49;1.84;{50: 23.8119, 55: 14.88244};54.4
5347;38.6943;0.49;1.84;{50: 23.8119, 55: 14.88244};54.4
5348;42.4901;0.45;1.0;{50: 42.49008};52.5
5349;42.4901;0.45;1.0;{50: 42.49008};52.5
5350;82.7758;0.48;1.84;{50: 82.77584};52.5
5351;3.8607;0.27;1.85;{50: 3.86073};52.5
5352;82.7758;0.48;1.84;{50: 82.77584};52.5
5353;12.3127;0.57;1.84;{50: 12.31274};52.5
5354;12.3127;0.57;1.84;{50: 12.31274};52.5
5355;19.2689;0.19;1.98;{67: 12.84594, 65: 3.21149, 70: 3.21149};69.7
5356;40.2879;0.5;1.84;{50: 40.28791};52.5
5357;40.2879;0.5;1.84;{50: 40.28791};52.5
5358;15.0975;0.48;1.85;{50: 9.05848, 45: 6.03899};50.5
5359;46.3586;0.42;1.85;{60: 46.3586};62.5
5360;15.0975;0.48;1.85;{50: 9.05848, 45: 6.03899};50.5
5361;18.6533;0.5;1.85;{45: 18.65328};47.5
5362;18.6533;0.5;1.85;{45: 18.65328};47.5
5363;40.2515;0.22;1.89;{70: 40.25152};72.5
5364;39.2396;0.56;1.84;{50: 39.2396};52.5
5365;39.2396;0.56;1.84;{50: 39.2396};52.5
5366;30.4572;0.67;1.84;{50: 30.45722};52.5
5367;41.2622;0.69;1.84;{50: 41.26215};52.5
5368;2.4054;0.17;1.0;{60: 2.40543};62.5
5369;17.9075;0.64;1.84;{50: 17.90749};52.5
5370;17.9075;0.64;1.84;{50: 17.90749};52.5
5371;35.1432;0.65;1.84;{50: 35.14316};52.5
5372;35.1432;0.65;1.84;{50: 35.14316};52.5
5373;41.3701;0.6;1.84;{50: 41.37013};52.5
5374;41.3701;0.6;1.84;{50: 41.37013};52.5
5375;30.253;0.47;1.85;{50: 30.25297};52.5
5376;30.253;0.47;1.85;{50: 30.25297};52.5
5377;14.9646;0.36;1.87;{45: 14.96457};47.5
5378;57.5046;0.16;1.9;{60: 57.5046};62.5
5379;60.5534;0.14;1.9;{60: 60.55344};62.5
5380;41.2622;0.69;1.84;{50: 41.26215};52.5
5381;30.4572;0.67;1.84;{50: 30.45722};52.5
5382;46.2036;0.38;1.93;{75: 27.72215, 70: 18.48143};75.5
5383;2.9477;0.27;1.89;{55: 2.94765};57.5
5384;6.9336;0.27;1.87;{55: 6.93356};57.5
5385;6.9336;0.27;1.87;{55: 6.93356};57.5
5386;4.8307;0.26;1.87;{55: 4.83069};57.5
5387;4.8307;0.26;1.87;{55: 4.83069};57.5
5388;43.5632;0.18;1.88;{60: 43.56324};62.5
5389;2.9519;0.26;1.85;{55: 2.95191};57.5
5390;2.9477;0.27;1.89;{55: 2.94765};57.5
5391;11.7918;0.26;1.87;{55: 11.79178};57.5
5392;11.7918;0.26;1.87;{55: 11.79178};57.5
5393;2.9519;0.26;1.85;{55: 2.95191};57.5
5394;5.932;0.18;1.93;{65: 5.93198};67.5
5395;5.8331;0.2;1.93;{65: 5.83313};67.5
5396;15.6128;0.34;1.87;{50: 15.6128};52.5
5397;1.7002;0.26;1.87;{55: 1.7002};57.5
5398;12.3173;0.58;1.9;{65: 12.31725};67.5
5399;44.7978;0.24;1.91;{65: 44.79781};67.5
5400;1.5804;0.36;1.87;{60: 1.58039};62.5
5401;14.1853;0.57;1.92;{65: 14.1853};67.5
5402;7.2824;0.16;2.02;{70: 7.28244};72.5
5403;7.2102;0.16;1.93;{70: 3.60511, 65: 3.60511};70.0
5404;27.2846;0.26;1.87;{50: 15.15811, 45: 9.09486, 55: 3.03162};51.4
5405;41.159;0.13;1.85;{50: 38.21908, 55: 2.93993};52.9
5406;2.9553;0.64;1.89;{60: 2.9553};62.5
5407;10.8243;0.09;1.87;{55: 10.82434};57.5
5408;6.0274;0.1;1.88;{40: 6.03};42.5
5409;106.7357;0.34;1.85;{45: 106.73572};47.5
5410;20.5543;0.23;1.88;{60: 20.55426};62.5
5411;12.0602;0.23;1.92;{70: 12.06016};72.5
5412;41.6127;0.29;1.85;{45: 41.61275};47.5
5413;30.2395;0.16;1.85;{45: 30.23949};47.5
5414;34.74;0.22;1.85;{45: 34.73997};47.5
5415;22.3992;0.11;1.85;{45: 22.39917};47.5
5416;4.9921;0.39;1.92;{65: 4.99207};67.5
5417;1.8799;0.36;1.9;{55: 1.87989};57.5
5418;19.8322;0.21;2.07;{70: 19.83224};72.5
5419;1.2774;0.01;1.86;{45: 1.27736};47.5
5420;1.1791;0.01;1.86;{45: 1.17908};47.5
5421;11.8314;0.01;1.86;{45: 11.83145};47.5
5422;10.394;0.1;1.86;{50: 10.39404};52.5
5423;10.1403;0.1;1.86;{50: 10.14032};52.5
5424;28.2988;0.27;1.86;{45: 18.86584, 50: 9.43292};49.2
5425;88.1625;0.71;1.87;{55: 72.9621, 60: 15.20044};58.4
5426;38.8772;0.61;1.87;{55: 38.8772};57.5
5427;4.2311;0.23;1.87;{50: 4.23114};52.5
5428;70.1103;0.12;1.87;{55: 70.11033};57.5
5429;70.1103;0.12;1.87;{55: 70.11033};57.5
5430;9.8737;0.23;1.87;{65: 9.87372};67.5
5431;12.4224;0.22;1.89;{65: 12.42242};67.5
5432;30.6787;0.22;1.89;{45: 30.67872};47.5
5433;10.2002;0.24;2.0;{75: 6.80015, 70: 3.40008};75.8
5434;24.573;0.25;1.88;{47: 18.42978, 50: 6.14326};50.3
5435;26.2801;0.25;1.88;{47: 26.28014};49.5
5436;6.431;0.23;1.87;{50: 6.43098};52.5
5437;6.9593;0.23;1.87;{50: 6.95931};52.5
5438;7.1115;0.23;1.87;{50: 7.11149};52.5
5439;10.4623;0.17;1.87;{60: 10.46231};62.5
5440;24.8468;0.24;1.93;{65: 18.63509, 70: 6.2117};68.7
5441;2.7151;0.36;1.87;{60: 2.7151};62.5
5442;5.2574;0.9;1.85;{60: 5.25744};62.5
5443;5.2574;0.9;1.85;{60: 5.25744};62.5
5444;37.76;0.34;1.0;{45: 23.23693, 50: 11.61847, 55: 2.90462};49.8
5445;23.5813;0.13;1.85;{55: 14.73832, 50: 8.84299};55.6
5446;32.646;0.14;1.85;{55: 32.64598};57.5
5447;14.4591;0.33;1.86;{50: 14.45911};52.5
5448;2.9669;0.37;1.87;{45: 2.9669};47.5
5449;58.0457;0.34;1.91;{45: 21.38527, 55: 15.27519, 50: 12.22015, 60: 9.16511};53.6
5450;25.3184;0.19;1.89;{60: 25.31837};62.5
5451;49.9931;0.77;1.86;{45: 49.99315};47.5
5452;19.5652;0.26;2.07;{75: 11.18012, 70: 8.38509};75.4
5453;15.7746;0.37;1.87;{45: 12.6197, 50: 3.15493};48.5
5454;6.6953;0.29;1.86;{50: 6.69528};52.5
5455;58.3058;0.23;1.92;{70: 58.3058};72.5
5456;17.2722;0.0;1.86;{40: 5.76, 45: 11.51482};45.8
5457;26.7816;0.0;1.86;{40: 2.98, 45: 17.85438, 50: 5.95146};48.1
5458;15.2711;0.23;1.9;{60: 15.2711};62.5
5459;15.9232;0.26;1.89;{45: 15.92319};47.5
5460;2.3637;0.28;1.88;{45: 2.36368};47.5
5461;19.0878;0.4;1.88;{50: 9.54389, 55: 9.54389};55.0
5462;5.825;0.17;2.01;{70: 5.82497};72.5
5463;10.7856;0.36;1.95;{70: 10.7856};72.5
5464;5.2454;0.32;1.89;{65: 5.2454};67.5
5465;75.1315;0.3;1.89;{55: 54.09465, 60: 21.03681};58.9
5466;76.6078;0.28;1.87;{55: 32.41098, 50: 29.46453, 45: 14.73227};53.7
5467;43.0811;0.26;1.89;{60: 21.54056, 65: 9.23167, 57: 6.15445, 62: 3.07722, 55: 3.07722};62.9
5468;17.2766;0.3;1.88;{60: 14.39719, 65: 2.87944};63.3
5469;42.7956;0.43;1.87;{55: 42.7956};57.5
5470;47.3492;0.36;1.88;{70: 47.34924};72.5
5471;17.5368;0.18;1.87;{60: 14.61403, 65: 2.92281};63.3
5472;21.9957;0.18;1.87;{60: 18.85345, 65: 3.14224};63.2
5473;6.3189;0.29;1.92;{65: 6.31886};67.5
5474;17.116;0.35;1.9;{60: 14.2633, 62: 2.85266};62.8
5475;3.6701;0.36;1.89;{55: 3.67013};57.5
5476;43.7196;0.19;1.9;{65: 23.31712, 67: 20.40248};68.4
5477;8.216;0.14;1.87;{60: 5.47734, 55: 2.73867};60.8
5478;6.4926;0.38;1.0;{40: 3.25, 45: 3.24631};45.0
5479;46.4328;0.13;1.85;{50: 37.14621, 45: 9.28655};51.5
5480;39.519;0.13;1.85;{50: 39.51897};52.5
5481;40.2109;0.13;1.85;{50: 40.2109};52.5
5482;6.6081;0.14;1.85;{50: 6.60807};52.5
5483;49.9097;0.13;1.85;{50: 38.16621, 45: 11.74345};51.3
5484;40.1282;0.13;1.85;{50: 40.12816};52.5
5485;36.1983;0.13;1.85;{50: 36.19828};52.5
5486;1.3826;0.25;2.08;{70: 1.3826};72.5
5487;131.046;0.08;1.86;{60: 77.43626, 55: 47.65308, 50: 5.95664};60.2
5488;8.9491;0.16;1.88;{60: 8.94914};62.5
5489;8.5916;0.12;1.87;{55: 8.5916};57.5
5490;45.6686;0.33;1.86;{55: 39.57948, 50: 6.08915};56.8
5491;10.1046;0.22;1.88;{55: 10.10458};57.5
5492;5.6551;0.22;1.88;{55: 5.65514};57.5
5493;16.7567;0.32;1.86;{60: 13.96394, 65: 2.79279};63.3
5494;59.9915;0.24;1.87;{45: 29.99576, 47: 14.99788, 50: 14.99788};49.3
5495;59.9915;0.24;1.87;{45: 29.99576, 47: 14.99788, 50: 14.99788};49.3
5496;14.603;0.23;1.87;{50: 14.60299};52.5
5497;14.603;0.23;1.87;{50: 14.60299};52.5
5498;5.2007;0.23;1.87;{50: 5.2007};52.5
5499;8.7738;0.19;1.88;{60: 8.77382};62.5
5500;7.7693;0.26;1.87;{60: 7.76931};62.5
5501;7.9807;0.24;1.87;{60: 7.98074};62.5
5502;43.5101;0.26;1.87;{47: 43.5101};49.5
5503;43.5101;0.26;1.87;{47: 43.5101};49.5
5504;6.8147;0.27;1.87;{47: 6.81466};49.5
5505;8.4356;0.23;1.87;{50: 8.43562};52.5
5506;8.4356;0.23;1.87;{50: 8.43562};52.5
5507;5.2007;0.23;1.87;{50: 5.2007};52.5
5508;3.0641;0.17;1.86;{50: 3.06405};52.5
5509;12.59;0.23;1.87;{50: 12.58998};52.5
5510;25.1231;0.2;1.89;{47: 21.98272, 45: 3.14039};49.3
5511;107.7854;0.24;1.94;{67: 80.83902, 70: 20.95826, 65: 5.98808};70.0
5512;23.2089;0.27;1.88;{40: 2.9, 47: 20.30777};48.6
5513;25.1231;0.2;1.89;{47: 21.98272, 45: 3.14039};49.3
5514;107.7854;0.24;1.94;{67: 80.83902, 70: 20.95826, 65: 5.98808};70.0
5515;12.59;0.23;1.87;{50: 12.58998};52.5
5516;11.0529;0.23;1.88;{47: 5.52644, 50: 5.52644};51.0
5517;11.0529;0.23;1.88;{50: 5.52644, 47: 5.52644};51.0
5518;79.588;0.25;1.88;{47: 79.58803};49.5
5519;79.588;0.25;1.88;{47: 79.58803};49.5
5520;23.2089;0.27;1.88;{40: 2.9, 47: 20.30777};48.6
5521;7.7362;0.27;1.87;{47: 7.73622};49.5
5522;63.4242;0.23;1.88;{47: 63.42424};49.5
5523;63.4242;0.23;1.88;{47: 63.42424};49.5
5524;42.6212;0.2;1.89;{47: 30.44372, 45: 12.17749};48.9
5525;42.6212;0.2;1.89;{47: 30.44372, 45: 12.17749};48.9
5526;9.8191;0.92;1.86;{45: 9.81907};47.5
5527;13.1108;0.19;1.89;{45: 13.1108};47.5
5528;13.1108;0.19;1.89;{45: 13.1108};47.5
5529;15.023;0.18;1.9;{45: 15.02296};47.5
5530;15.023;0.18;1.9;{45: 15.02296};47.5
5531;8.1447;0.2;1.9;{45: 8.1447};47.5
5532;8.1447;0.2;1.9;{45: 8.1447};47.5
5533;19.0223;0.21;1.9;{45: 19.02226};47.5
5534;19.0223;0.21;1.9;{45: 19.02226};47.5
5535;129.2892;0.24;1.89;{50: 42.09415, 45: 42.09415, 55: 27.06052, 60: 18.04035};53.3
5536;129.2892;0.24;1.89;{45: 42.09415, 50: 42.09415, 55: 27.06052, 60: 18.04035};53.3
5537;6.8147;0.27;1.87;{47: 6.81466};49.5
5538;7.7362;0.27;1.87;{47: 7.73622};49.5
5539;10.4188;0.2;1.88;{60: 10.41879};62.5
5540;3.4401;0.2;1.95;{65: 3.44015};67.5
5541;8.115;0.23;1.93;{70: 5.41003, 67: 2.70502};71.5
5542;82.2029;0.1;1.87;{40: 82.2};42.5
5543;14.3993;0.36;1.0;{50: 8.63956, 55: 5.7597};54.5
5544;21.7975;0.2;1.89;{45: 21.79751};47.5
5545;70.9236;0.37;1.93;{65: 70.92359};67.5
5546;8.677;0.18;1.88;{65: 8.67704};67.5
5547;5.2594;0.26;1.94;{65: 5.25937};67.5
5548;32.3911;0.2;1.87;{55: 32.39114};57.5
5549;7.335;0.16;1.0;{55: 7.33502};57.5
5550;32.8287;0.18;1.93;{75: 32.82869};77.5
5551;29.4157;0.38;1.89;{55: 23.53252, 60: 5.88313};58.5
5552;26.0964;0.36;1.92;{70: 26.09638};72.5
5553;10.7274;0.21;1.86;{50: 10.72736};52.5
5554;9.5534;0.18;1.86;{50: 9.55344};52.5
5555;160.1733;0.36;1.88;{60: 102.75266, 65: 39.28778, 55: 18.13282};63.2
5556;34.6504;0.34;1.88;{40: 25.99, 45: 8.66261};43.8
5557;12.2411;0.31;1.88;{45: 12.24112};47.5
5558;1.3773;0.22;1.0;{60: 1.37726};62.5
5559;11.3594;0.4;1.91;{60: 11.35939};62.5
5560;2.2776;0.1;1.85;{45: 2.27757};47.5
5561;10.1557;0.1;1.85;{45: 10.15566};47.5
5562;12.3402;0.1;1.85;{45: 9.25514, 50: 3.08505};48.7
5563;5.563;0.36;1.9;{55: 5.56303};57.5
5564;11.3742;0.24;1.98;{70: 5.68708, 75: 5.68708};75.0
5565;5.5121;0.46;1.86;{50: 5.51211};52.5
5566;11.2438;0.3;1.89;{65: 11.24379};67.5
5567;4.1145;0.47;1.85;{55: 4.11445};57.5
5568;78.2012;0.28;1.9;{65: 78.20123};67.5
5569;18.9192;0.2;1.9;{65: 18.91923};67.5
5570;26.3446;0.34;1.88;{65: 23.41746, 60: 2.92718};66.9
5571;53.1129;0.15;1.87;{50: 53.11295};52.5
5572;18.218;0.13;1.86;{55: 18.21796};57.5
5573;129.302;0.42;1.85;{50: 129.30201};52.5
5574;27.0899;0.37;1.92;{65: 27.08992};67.5
5575;38.9197;0.2;1.0;{65: 20.95678, 70: 17.96295};69.8
5576;3.5904;0.44;1.86;{50: 3.59036};52.5
5577;28.9347;0.27;2.0;{70: 17.36083, 65: 11.57389};70.5
5578;28.8034;0.27;2.0;{70: 17.28205, 65: 8.64102, 75: 2.88034};71.5
5579;21.5297;0.32;1.0;{60: 15.37838, 65: 6.15135};63.9
5580;82.0352;0.44;1.89;{70: 82.03515};72.5
5581;11.4959;0.36;1.89;{45: 11.49586};47.5
5582;3.0703;0.36;1.89;{45: 3.07026};47.5
5583;3.0703;0.36;1.89;{45: 3.07026};47.5
5584;35.3477;0.22;1.0;{65: 35.34766};67.5
5585;11.4959;0.36;1.89;{45: 11.49586};47.5
5586;34.1285;0.13;1.0;{50: 27.92333, 55: 6.20518};53.4
5587;21.108;0.27;1.0;{60: 15.07711, 65: 6.03085};63.9
5588;6.5114;0.1;1.87;{55: 6.51142};57.5
5589;35.3477;0.22;1.0;{65: 35.34766};67.5
5590;10.3487;0.13;1.97;{75: 10.34866};77.5
5591;14.852;0.03;1.87;{55: 11.88158, 50: 2.97039};56.5
5592;40.317;0.28;1.88;{55: 24.81047, 60: 15.50654};59.4
5593;6.5851;0.12;1.97;{75: 6.58506};77.5
5594;5.4769;0.45;1.94;{55: 5.47691};57.5
5595;3.3918;0.11;1.97;{70: 3.39181};72.5
5596;4.2746;0.11;2.0;{70: 4.27461};72.5
5599;7.37;0.34;1.87;{50: 7.37001};52.5
5600;3.8572;0.24;1.89;{50: 3.85715};52.5
5601;4.0492;0.26;1.88;{50: 4.04921};52.5
5602;1.2858;0.37;1.86;{45: 1.28579};47.5
5603;27.8464;0.36;1.86;{50: 27.84639};52.5
5604;16.0995;0.37;1.86;{50: 9.65971, 45: 6.43981};50.5
5605;7.6011;0.38;1.87;{55: 5.0674, 60: 2.5337};59.2
5606;7.6011;0.38;1.87;{55: 5.0674, 60: 2.5337};59.2
5607;23.6306;0.37;1.87;{50: 23.63063};52.5
5608;43.9807;0.35;1.96;{60: 29.32045, 65: 11.72818, 55: 2.93204};63.5
5609;27.5078;0.25;1.84;{50: 24.45134, 55: 3.05642};53.1
5610;16.8679;0.34;1.87;{50: 16.8679};52.5
5611;30.8611;0.16;1.88;{60: 27.77498, 55: 3.08611};62.0
5612;39.2884;0.37;1.87;{50: 27.19969, 55: 12.08875};54.0
5613;1.2584;0.34;1.88;{50: 1.25845};52.5
5614;23.2236;0.13;1.88;{60: 23.22363};62.5
5615;10.1417;0.17;1.87;{60: 10.14173};62.5
5616;23.5862;0.16;1.87;{60: 23.58621};62.5
5617;10.7013;0.12;1.88;{60: 10.70133};62.5
5618;6.0938;0.47;1.87;{50: 6.09385};52.5
5619;24.3795;0.4;1.87;{60: 24.37949};62.5
5620;17.4969;0.48;1.87;{60: 17.49692};62.5
5621;36.4261;0.45;1.85;{50: 36.4261};52.5
5622;36.4261;0.45;1.85;{50: 36.4261};52.5
5623;150.1501;0.65;1.85;{50: 90.09006, 55: 60.06004};54.5
5624;3.5792;0.45;1.85;{50: 3.57921};52.5
5625;3.5792;0.45;1.85;{50: 3.57921};52.5
5626;57.233;0.36;1.86;{45: 57.23303};47.5
5627;8.0672;0.37;1.9;{70: 8.06715};72.5
5628;8.0672;0.37;1.9;{70: 8.06715};72.5
5629;4.1309;0.36;1.9;{70: 4.13088};72.5
5630;21.8975;0.39;1.89;{70: 21.89746};72.5
5631;4.1309;0.36;1.9;{70: 4.13088};72.5
5632;7.4674;0.36;1.9;{70: 7.46739};72.5
5633;21.5739;0.39;1.89;{70: 21.57394};72.5
5634;7.4674;0.36;1.9;{70: 7.46739};72.5
5635;21.4595;0.39;1.9;{70: 21.45946};72.5
5636;7.6306;0.41;1.89;{70: 7.63055};72.5
5637;7.6306;0.41;1.89;{70: 7.63055};72.5
5638;8.1508;0.41;1.89;{70: 8.15081};72.5
5639;80.8859;0.36;1.87;{45: 71.89857, 50: 8.98732};48.1
5640;21.8975;0.39;1.89;{70: 21.89746};72.5
5641;8.1508;0.41;1.89;{70: 8.15081};72.5
5642;4.3036;0.41;1.9;{70: 4.30365};72.5
5643;21.5739;0.39;1.89;{70: 21.57394};72.5
5644;4.3036;0.41;1.9;{70: 4.30365};72.5
5645;7.3158;0.41;1.9;{70: 7.31579};72.5
5646;21.4595;0.39;1.9;{70: 21.45946};72.5
5647;7.3158;0.41;1.9;{70: 7.31579};72.5
5648;7.2478;0.41;1.89;{70: 7.24776};72.5
5649;7.2478;0.41;1.89;{70: 7.24776};72.5
5650;34.7233;0.15;1.95;{75: 34.72328};77.5
5651;3.4051;0.18;1.98;{70: 3.40513};72.5
5652;3.4051;0.18;1.98;{70: 3.40513};72.5
5653;96.3233;0.23;1.85;{50: 96.3233};52.5
5654;10.5562;0.19;1.98;{65: 5.2781, 70: 5.2781};70.0
5655;10.5562;0.19;1.98;{70: 5.2781, 65: 5.2781};70.0
5656;2.3111;0.34;1.87;{45: 2.31112};47.5
5657;42.4706;0.6;1.86;{55: 42.47058};57.5
5658;150.1501;0.65;1.85;{50: 90.09006, 55: 60.06004};54.5
5659;42.4706;0.6;1.86;{55: 42.47058};57.5
5660;105.5036;0.57;1.85;{55: 105.50359};57.5
5661;105.5036;0.57;1.85;{55: 105.50359};57.5
5662;5.3871;0.28;1.88;{55: 5.38714};57.5
5663;5.3871;0.28;1.88;{55: 5.38714};57.5
5664;134.8045;0.18;1.0;{55: 110.83924, 60: 20.96959, 50: 2.99566};58.2
5665;134.8045;0.18;1.0;{55: 110.83924, 60: 20.96959, 50: 2.99566};58.2
5666;3.0641;0.17;1.86;{50: 3.06405};52.5
5667;16.7567;0.32;1.86;{60: 13.96394, 65: 2.79279};63.3
5668;29.1547;0.65;1.84;{45: 29.15471};47.5
5669;37.1337;0.58;1.85;{45: 24.7558, 50: 12.3779};49.2
5670;14.3749;0.3;1.89;{55: 11.49994, 50: 2.87498};56.5
5671;10.1417;0.17;1.87;{60: 10.14173};62.5
5672;23.5862;0.16;1.87;{60: 23.58621};62.5
5673;27.3035;0.22;1.86;{60: 12.1349, 55: 9.10117, 65: 6.06745};61.9
5674;27.3035;0.22;1.86;{60: 12.1349, 55: 9.10117, 65: 6.06745};61.9
5675;7.6956;0.16;1.86;{55: 7.69563};57.5
5676;7.6956;0.16;1.86;{55: 7.69563};57.5
5677;16.2596;0.18;1.86;{55: 16.25962};57.5
5678;94.942;0.15;1.89;{65: 89.00816, 70: 5.93388};67.8
5679;5.805;0.16;1.86;{55: 5.80497};57.5
5680;5.805;0.16;1.86;{55: 5.80497};57.5
5681;5.2168;0.23;1.89;{65: 5.21677};67.5
5682;34.7292;0.13;1.87;{55: 34.72922};57.5
5683;5.4448;0.33;1.9;{70: 2.72241, 65: 2.72241};70.0
5684;11.3401;0.37;1.89;{62: 5.67005, 60: 5.67005};63.5
5685;3.8722;0.37;1.87;{45: 3.87215};47.5
5686;70.9236;0.37;1.93;{65: 70.92359};67.5
5687;5.9257;0.32;1.88;{50: 5.92566};52.5
5688;2.1513;0.2;1.93;{65: 2.15129};67.5
5689;16.2596;0.18;1.86;{55: 16.25962};57.5
5690;7.6466;0.2;1.93;{65: 7.64661};67.5
5691;87.699;0.06;1.86;{40: 6.05, 45: 81.65076};47.2
5692;5.6876;0.21;1.86;{55: 5.68756};57.5
5693;5.6876;0.21;1.86;{55: 5.68756};57.5
5694;46.6349;0.2;1.86;{55: 37.89082, 50: 8.74403};56.6
5695;40.59;0.23;1.86;{50: 31.89213, 55: 8.69785};53.6
5696;46.6349;0.2;1.86;{55: 37.89082, 50: 8.74403};56.6
5697;3.18;0.21;1.86;{55: 3.17995};57.5
5698;3.18;0.21;1.86;{55: 3.17995};57.5
5699;15.3393;0.33;1.87;{50: 15.3393};52.5
5700;15.3393;0.33;1.87;{50: 15.3393};52.5
5701;15.7433;0.28;1.86;{50: 15.74329};52.5
5702;57.9;0.24;1.87;{50: 57.89997};52.5
5703;57.9;0.24;1.87;{50: 57.89997};52.5
5704;15.4447;0.2;1.93;{65: 15.44473};67.5
5705;25.6604;0.33;1.87;{50: 25.66038};52.5
5706;13.2545;0.36;1.87;{50: 13.25454};52.5
5707;25.6604;0.33;1.87;{50: 25.66038};52.5
5708;15.7433;0.28;1.86;{50: 15.74329};52.5
5709;40.59;0.23;1.86;{50: 31.89213, 55: 8.69785};53.6
5710;10.1233;0.39;1.87;{50: 10.12329};52.5
5711;10.1233;0.39;1.87;{50: 10.12329};52.5
5712;13.2545;0.36;1.87;{50: 13.25454};52.5
5713;94.942;0.15;1.89;{65: 89.00816, 70: 5.93388};67.8
5714;12.4907;0.9;1.85;{60: 12.49075};62.5
5715;7.6224;0.25;1.88;{65: 5.08162, 70: 2.54081};69.2
5716;7.6224;0.25;1.88;{65: 5.08162, 70: 2.54081};69.2
5717;20.7745;0.25;1.89;{65: 14.83893, 70: 5.93557};68.9
5718;5.0534;0.25;1.89;{70: 5.05336};72.5
5719;5.0534;0.25;1.89;{70: 5.05336};72.5
5720;5.2168;0.23;1.89;{65: 5.21677};67.5
5721;5.2752;0.23;1.89;{65: 5.27524};67.5
5722;5.2752;0.23;1.89;{65: 5.27524};67.5
5723;68.4447;0.32;1.89;{45: 35.71027, 50: 32.73441};49.9
5724;20.7745;0.25;1.89;{65: 14.83893, 70: 5.93557};68.9
5725;6.5339;0.25;1.89;{65: 6.53385};67.5
5726;6.5339;0.25;1.89;{65: 6.53385};67.5
5727;7.6889;0.4;1.94;{65: 7.68885};67.5
5728;33.68;0.19;1.87;{55: 33.67997};57.5
5729;4.6567;0.47;1.85;{55: 4.65667};57.5
5730;5.5663;0.39;1.9;{50: 5.56633};52.5
5731;9.687;0.29;1.87;{55: 9.68696};57.5
5732;13.0824;0.16;1.87;{55: 13.08238};57.5
5733;79.3439;0.44;1.87;{50: 57.98208, 55: 21.36182};53.8
5734;4.1592;0.24;2.11;{70: 4.15918};72.5
5735;2.3746;0.23;2.11;{70: 2.37465};72.5
5736;24.9705;0.17;1.89;{55: 24.9705};57.5
5737;49.3002;0.16;1.87;{60: 27.73138, 65: 12.32506, 55: 9.24379};62.8
5738;29.6646;0.14;2.03;{75: 17.79879, 70: 11.86586};75.5
5739;11.2149;0.15;2.05;{75: 11.21492};77.5
5740;25.7911;0.14;2.02;{70: 25.79108};72.5
